시도,시군구,업종,월구분,사업자수,매출액(원)
울산광역시,동구,서비스업,전월,298,2825303750
울산광역시,동구,서비스업,당월,296,2755160876
울산광역시,동구,세탁업,전월,1401,10510366168
울산광역시,동구,세탁업,당월,1376,10498113927
울산광역시,동구,소프트웨어개발업,전월,788,11542479504
울산광역시,동구,소프트웨어개발업,당월,775,11447009915
울산광역시,동구,수도·하수·폐기물처리업,전월,1528,25893133413
울산광역시,동구,수도·하수·폐기물처리업,당월,1527,27565792235
울산광역시,동구,숙박업,전월,1407,25164018646
울산광역시,동구,숙박업,당월,1387,23423993339
울산광역시,동구,식품제조업,전월,1201,5028773829
울산광역시,동구,식품제조업,당월,1196,5157677224
울산광역시,동구,약국업,전월,751,10782622274
울산광역시,동구,약국업,당월,748,11331700107
울산광역시,동구,어업,전월,92,897765698
울산광역시,동구,어업,당월,91,919422838
울산광역시,동구,여행업,전월,1282,20175061653
울산광역시,동구,여행업,당월,1267,18735689166
울산광역시,동구,연구개발업,전월,1630,12993549953
울산광역시,동구,연구개발업,당월,1635,13311483878
울산광역시,동구,영상·방송업,전월,90,714609686
울산광역시,동구,영상·방송업,당월,91,683199109
울산광역시,동구,예술·스포츠·여가서비스업,전월,429,7388516352
울산광역시,동구,예술·스포츠·여가서비스업,당월,436,8037903264
울산광역시,동구,온라인쇼핑업,전월,197,2095477277
울산광역시,동구,온라인쇼핑업,당월,198,2224305097
울산광역시,동구,운수업,전월,1300,21788388494
울산광역시,동구,운수업,당월,1279,22889372247
울산광역시,동구,음식점업,전월,1571,22608068085
울산광역시,동구,음식점업,당월,1549,22337426797
울산광역시,동구,임업,전월,638,6679615328
울산광역시,동구,임업,당월,641,7146216507
울산광역시,동구,자동차판매·정비업,전월,1278,5277431587
울산광역시,동구,자동차판매·정비업,당월,1283,5632709373
울산광역시,동구,전기·가스·증기·공급업,전월,516,1717996921
울산광역시,동구,전기·가스·증기·공급업,당월,507,1669106762
울산광역시,동구,전문서비스업,전월,941,14304389434
울산광역시,동구,전문서비스업,당월,953,13999232049
울산광역시,동구,정보통신업,전월,950,3388472282
울산광역시,동구,정보통신업,당월,964,3484833035
울산광역시,동구,제과·베이커리업,전월,1497,3352992414
울산광역시,동구,제과·베이커리업,당월,1510,3560840879
울산광역시,동구,제조업,전월,1473,13806991495
울산광역시,동구,제조업,당월,1481,14819858450
울산광역시,동구,출판업,전월,208,1575172337
울산광역시,동구,출판업,당월,210,1678782766
울산광역시,동구,커피전문점업,전월,59,1025068278
울산광역시,동구,커피전문점업,당월,60,1034234671
울산광역시,동구,패션·의류제조업,전월,488,6392234591
울산광역시,동구,패션·의류제조업,당월,494,6854064555
울산광역시,동구,편의점업,전월,672,5035777409
울산광역시,동구,편의점업,당월,680,5386175750
울산광역시,동구,학원업,전월,1306,4838314260
울산광역시,동구,학원업,당월,1315,4678462839
울산광역시,동구,헬스·피트니스업,전월,53,266301898
울산광역시,동구,헬스·피트니스업,당월,53,288235653
울산광역시,동구,화장품·뷰티업,전월,1032,2171724861
울산광역시,동구,화장품·뷰티업,당월,1033,2211311060
울산광역시,북구,가전제품유통업,전월,1108,15265435682
울산광역시,북구,가전제품유통업,당월,1113,16724453010
울산광역시,북구,건설업,전월,1280,9409088961
울산광역시,북구,건설업,당월,1304,9892885614
울산광역시,북구,경비·청소용역업,전월,681,8352971998
울산광역시,북구,경비·청소용역업,당월,694,8136005727
울산광역시,북구,광고업,전월,1112,6955840160
울산광역시,북구,광고업,당월,1126,7643206656
울산광역시,북구,광업,전월,1623,3439556066
울산광역시,북구,광업,당월,1653,3547527558
울산광역시,북구,교육서비스업,전월,1238,12153559515
울산광역시,북구,교육서비스업,당월,1244,12408920983
울산광역시,북구,금융업,전월,1010,12005682901
울산광역시,북구,금융업,당월,1008,12614841764
울산광역시,북구,노래연습장업,전월,656,5723501659
울산광역시,북구,노래연습장업,당월,669,6144895252
울산광역시,북구,농업,전월,1235,6162865237
울산광역시,북구,농업,당월,1247,6750760823
울산광역시,북구,데이터서비스업,전월,1358,4497621355
울산광역시,북구,데이터서비스업,당월,1334,4650685998
울산광역시,북구,도소매업,전월,339,2522905498
울산광역시,북구,도소매업,당월,333,2538874129
울산광역시,북구,디자인업,전월,964,12235351486
울산광역시,북구,디자인업,당월,945,12021358668
울산광역시,북구,물류창고업,전월,728,11609421862
울산광역시,북구,물류창고업,당월,736,11482955745
울산광역시,북구,미용업,전월,15,70812709
울산광역시,북구,미용업,당월,15,74587722
울산광역시,북구,법무·회계서비스업,전월,1448,8649363947
울산광역시,북구,법무·회계서비스업,당월,1429,8517743882
울산광역시,북구,병원·의원업,전월,685,9072798808
울산광역시,북구,병원·의원업,당월,678,8985795870
울산광역시,북구,보건업,전월,1385,19471422157
울산광역시,북구,보건업,당월,1383,20396701986
울산광역시,북구,보험업,전월,200,3023189454
울산광역시,북구,보험업,당월,197,3144974686
울산광역시,북구,부동산업,전월,636,3857002401
울산광역시,북구,부동산업,당월,641,4036615626
울산광역시,북구,사회복지서비스업,전월,1108,11828690091
울산광역시,북구,사회복지서비스업,당월,1090,11609746105
울산광역시,북구,서비스업,전월,400,4689154600
울산광역시,북구,서비스업,당월,402,4645018772
울산광역시,북구,세탁업,전월,58,903296537
울산광역시,북구,세탁업,당월,58,975202905
울산광역시,북구,소프트웨어개발업,전월,300,4131509625
울산광역시,북구,소프트웨어개발업,당월,294,3877893921
울산광역시,북구,수도·하수·폐기물처리업,전월,419,6742055755
울산광역시,북구,수도·하수·폐기물처리업,당월,417,7221017992
울산광역시,북구,숙박업,전월,1201,18013230390
울산광역시,북구,숙박업,당월,1202,18818175322
울산광역시,북구,식품제조업,전월,602,1574762739
울산광역시,북구,식품제조업,당월,594,1698424723
울산광역시,북구,약국업,전월,153,2153313952
울산광역시,북구,약국업,당월,152,2284138388
울산광역시,북구,어업,전월,923,7564537213
울산광역시,북구,어업,당월,913,7550702290
울산광역시,북구,여행업,전월,1513,15635777554
울산광역시,북구,여행업,당월,1490,15533682138
울산광역시,북구,연구개발업,전월,1429,25549702842
울산광역시,북구,연구개발업,당월,1440,25308618429
울산광역시,북구,영상·방송업,전월,331,4865579006
울산광역시,북구,영상·방송업,당월,336,4802318613
울산광역시,북구,예술·스포츠·여가서비스업,전월,723,2827324115
울산광역시,북구,예술·스포츠·여가서비스업,당월,719,3057357425
울산광역시,북구,온라인쇼핑업,전월,76,1314132355
울산광역시,북구,온라인쇼핑업,당월,76,1424098541
울산광역시,북구,운수업,전월,1196,18584539995
울산광역시,북구,운수업,당월,1190,19092157604
울산광역시,북구,음식점업,전월,858,13640435852
울산광역시,북구,음식점업,당월,846,13174188162
울산광역시,북구,임업,전월,1204,9353143917
울산광역시,북구,임업,당월,1195,9334990720
울산광역시,북구,자동차판매·정비업,전월,1513,24302486538
울산광역시,북구,자동차판매·정비업,당월,1517,24943964301
울산광역시,북구,전기·가스·증기·공급업,전월,514,3385634020
울산광역시,북구,전기·가스·증기·공급업,당월,504,3182275492
울산광역시,북구,전문서비스업,전월,36,160227936
울산광역시,북구,전문서비스업,당월,36,158657172
울산광역시,북구,정보통신업,전월,1458,11692420089
울산광역시,북구,정보통신업,당월,1431,12209973805
울산광역시,북구,제과·베이커리업,전월,261,2308215506
울산광역시,북구,제과·베이커리업,당월,256,2170958285
울산광역시,북구,제조업,전월,549,7759633121
울산광역시,북구,제조업,당월,549,8187493774
울산광역시,북구,출판업,전월,1378,18531752344
울산광역시,북구,출판업,당월,1370,19540313349
울산광역시,북구,커피전문점업,전월,1596,7068184431
울산광역시,북구,커피전문점업,당월,1599,7730268582
울산광역시,북구,패션·의류제조업,전월,1043,6583504601
울산광역시,북구,패션·의류제조업,당월,1032,6549389742
울산광역시,북구,편의점업,전월,693,9578886842
울산광역시,북구,편의점업,당월,689,10142191473
울산광역시,북구,학원업,전월,881,13774872006
울산광역시,북구,학원업,당월,895,14664497882
울산광역시,북구,헬스·피트니스업,전월,1518,25464856677
울산광역시,북구,헬스·피트니스업,당월,1533,26669227275
울산광역시,북구,화장품·뷰티업,전월,1409,23724994100
울산광역시,북구,화장품·뷰티업,당월,1402,24557772708
울산광역시,울주군,가전제품유통업,전월,661,7357529460
울산광역시,울주군,가전제품유통업,당월,649,6884620007
울산광역시,울주군,건설업,전월,1314,12626142213
울산광역시,울주군,건설업,당월,1321,12769853766
울산광역시,울주군,경비·청소용역업,전월,1163,10965895967
울산광역시,울주군,경비·청소용역업,당월,1152,11958505100
울산광역시,울주군,광고업,전월,176,1248784126
울산광역시,울주군,광고업,당월,175,1301262868
울산광역시,울주군,광업,전월,695,5879324852
울산광역시,울주군,광업,당월,705,5689708003
울산광역시,울주군,교육서비스업,전월,1046,11666245568
울산광역시,울주군,교육서비스업,당월,1066,11396402240
울산광역시,울주군,금융업,전월,154,732398642
울산광역시,울주군,금융업,당월,154,805033696
울산광역시,울주군,노래연습장업,전월,1317,18207292006
울산광역시,울주군,노래연습장업,당월,1324,18624196537
울산광역시,울주군,농업,전월,255,4470447199
울산광역시,울주군,농업,당월,257,4835923514
울산광역시,울주군,데이터서비스업,전월,1099,9889237634
울산광역시,울주군,데이터서비스업,당월,1111,10218940324
울산광역시,울주군,도소매업,전월,1510,12352734306
울산광역시,울주군,도소매업,당월,1496,12845414082
울산광역시,울주군,디자인업,전월,1580,5514129150
